order_id,customer_id,sku,quantity,unit_price,order_date,channel,sales_amount,category,cost,active,name,country,segment,margin_amount,year_month
O000972,C0007,SKU0023,32,20.59,2025-02-09,retail,658.88,Standard,8.25,1,Luis Pérez,Ecuador,E-commerce,394.88,2025-02
O000640,C0178,SKU0024,12,38.77,2026-01-26,wholesale,465.24,Seasonal,18.59,1,Lucía Reyes,USA,E-commerce,242.16000000000003,2026-01
O000564,C0142,SKU0053,16,29.1,2024-01-04,ecommerce,465.6,Gift Box,6.51,1,Lucía Silva,Canada,Wholesale,361.44000000000005,2024-01
O001255,C0045,SKU0022,1,52.43,2024-06-19,export,52.43,Gift Box,19.43,1,María Flores,Ecuador,E-commerce,33.0,2024-06
O000079,C0088,SKU0046,5,18.11,2025-07-27,ecommerce,90.55,Seasonal,13.79,1,Carlos Sánchez,Spain,Distributor,21.6,2025-07
O000519,C0141,SKU0002,23,20.41,2025-03-31,wholesale,469.43,Seasonal,14.04,1,Diego Rojas,Chile,E-commerce,146.51000000000002,2025-03
O000727,C0069,SKU0054,29,57.29,2025-11-01,ecommerce,1661.41,Standard,6.46,1,Miguel Sánchez,Ecuador,E-commerce,1474.07,2025-11
O000229,C0102,SKU0042,47,45.08,2024-02-26,wholesale,2118.7599999999998,Gift Box,16.94,1,Miguel Silva,USA,Corporate,1322.58,2024-02
O000819,C0024,SKU0042,15,65.46,2024-04-07,ecommerce,981.8999999999999,Gift Box,16.94,1,Fernando Vargas,Chile,Wholesale,727.8,2024-04
O001484,C0124,SKU0017,35,41.49,2024-06-12,retail,1452.15,Gift Box,17.7,1,Carlos Castro,Germany,Corporate,832.6500000000001,2024-06
O000051,C0066,SKU0042,3,24.22,2025-11-18,wholesale,72.66,Gift Box,16.94,1,Sofía Castro,Spain,Distributor,21.839999999999993,2025-11
O000030,C0164,SKU0009,35,15.9,2025-09-30,export,556.5,Seasonal,18.4,1,Camila Mendoza,Germany,Corporate,-87.49999999999994,2025-09
O000634,C0174,SKU0054,14,45.35,2026-01-25,retail,634.9,Standard,6.46,1,Fernando Ortiz,France,Wholesale,544.46,2026-01
O000657,C0091,SKU0058,27,37.93,2024-12-06,ecommerce,1024.11,Luxury,20.26,1,Lucía Mendoza,Germany,Corporate,477.09,2024-12
O000562,C0153,SKU0051,28,67.63,2025-10-09,retail,1893.6399999999999,Premium,16.59,0,Miguel Sánchez,Chile,Wholesale,1429.12,2025-10
O001358,C0061,SKU0027,17,22.52,2025-07-16,retail,382.84,Seasonal,16.9,1,Camila Ramírez,Chile,E-commerce,95.54000000000002,2025-07
O001008,C0149,SKU0034,17,9.36,2025-05-01,wholesale,159.12,Gift Box,6.94,1,Miguel Vargas,Mexico,Retail,41.139999999999986,2025-05
O001254,C0167,SKU0055,22,39.91,2025-11-05,export,878.02,Premium,5.84,1,Andrés Mendoza,Spain,Distributor,749.5399999999998,2025-11
O001136,C0045,SKU0038,46,22.05,2025-12-27,wholesale,1014.3000000000001,Gift Box,23.87,1,María Flores,Ecuador,E-commerce,-83.72000000000001,2025-12
O000204,C0197,SKU0055,11,29.56,2024-01-06,wholesale,325.15999999999997,Premium,5.84,1,Paula Mendoza,Spain,Retail,260.91999999999996,2024-01
O000445,C0035,SKU0056,46,54.74,2024-12-24,ecommerce,2518.04,Seasonal,17.82,1,Valentina Pérez,Mexico,Distributor,1698.3200000000002,2024-12
O000372,C0156,SKU0016,18,76.35,2024-04-12,export,1374.3,Standard,21.82,1,Lucía Reyes,UK,Corporate,981.5399999999998,2024-04
O000033,C0029,SKU0012,28,39.13,2024-02-01,retail,1095.64,Standard,23.24,1,María Pérez,Netherlands,Distributor,444.92000000000013,2024-02
O001123,C0124,SKU0020,5,28.65,2024-08-01,retail,143.25,Gift Box,17.29,1,Carlos Castro,Germany,Corporate,56.8,2024-08
O001207,C0040,SKU0030,41,63.85,2024-08-06,export,2617.85,Standard,5.77,1,Carlos Ortiz,UK,E-commerce,2381.2799999999997,2024-08
O000966,C0012,SKU0004,40,11.24,2025-04-08,retail,449.6,Seasonal,8.88,1,Fernando Sánchez,Chile,E-commerce,94.39999999999998,2025-04
O001064,C0128,SKU0055,35,63.42,2025-05-17,ecommerce,2219.7000000000003,Premium,5.84,1,Jorge Vargas,France,Retail,2015.3,2025-05
O000894,C0080,SKU0046,15,29.83,2024-03-17,ecommerce,447.45,Seasonal,13.79,1,Ana Reyes,UK,Retail,240.6,2024-03
O001206,C0126,SKU0055,33,45.79,2024-11-08,wholesale,1511.07,Premium,5.84,1,Diego Pérez,Netherlands,Wholesale,1318.3500000000001,2024-11
O001230,C0058,SKU0014,24,27.25,2024-10-24,wholesale,654.0,Premium,10.9,1,Fernando Ortiz,USA,Retail,392.40000000000003,2024-10
O000959,C0184,SKU0003,2,78.1,2024-10-16,wholesale,156.2,Seasonal,12.75,0,Luis Rojas,UK,Wholesale,130.7,2024-10
O000335,C0109,SKU0040,31,31.6,2024-03-28,export,979.6,Standard,16.39,1,Miguel Morales,Germany,Wholesale,471.51000000000005,2024-03
O001087,C0138,SKU0011,2,13.42,2024-11-02,export,26.84,Luxury,23.93,1,Ana Sánchez,Ecuador,Wholesale,-21.02,2024-11
O001144,C0166,SKU0037,15,32.51,2024-09-01,export,487.65,Gift Box,20.7,0,Andrés Torres,,Distributor,177.14999999999998,2024-09
O000373,C0145,SKU0041,17,31.34,2024-03-19,export,532.78,Standard,6.0,0,Paula Mendoza,Chile,Corporate,430.78,2024-03
O000152,C0149,SKU0016,22,11.73,2024-10-06,ecommerce,258.06,Standard,21.82,1,Miguel Vargas,Mexico,Retail,-221.98,2024-10
O000960,C0143,SKU0044,38,55.05,2024-03-31,wholesale,2091.9,Standard,15.86,1,Andrés Herrera,Canada,E-commerce,1489.2199999999998,2024-03
O000779,C0106,SKU0027,27,42.45,2025-03-14,export,1146.15,Seasonal,16.9,1,Fernando Torres,France,Retail,689.8500000000001,2025-03
O001007,C0075,SKU0060,15,63.48,2024-08-06,retail,952.1999999999999,Gift Box,11.01,1,Luis Ramírez,UK,Distributor,787.05,2024-08
O000004,C0072,SKU0029,18,59.63,2025-08-23,ecommerce,1073.3400000000001,Standard,19.24,0,Carlos Sánchez,USA,Retail,727.02,2025-08
O001022,C0163,SKU0050,24,16.23,2024-04-26,ecommerce,389.52,Standard,14.34,1,Diego Morales,Germany,Wholesale,45.360000000000014,2024-04
O000703,C0012,SKU0001,7,45.38,2025-12-16,ecommerce,317.66,Gift Box,6.94,1,Fernando Sánchez,Chile,E-commerce,269.08000000000004,2025-12
O000643,C0101,SKU0046,16,9.47,2024-10-22,retail,151.52,Seasonal,13.79,1,Daniela Ortiz,Mexico,Wholesale,-69.11999999999998,2024-10
O000430,C0088,SKU0027,1,32.91,2025-08-20,retail,32.91,Seasonal,16.9,1,Carlos Sánchez,Spain,Distributor,16.009999999999998,2025-08
O001187,C0118,SKU0053,17,70.97,2026-01-29,wholesale,1206.49,Gift Box,6.51,1,Luis Vargas,USA,E-commerce,1095.82,2026-01
O001347,C0162,SKU0024,22,19.23,2024-07-23,retail,423.06,Seasonal,18.59,1,Lucía Sánchez,UK,Corporate,14.080000000000013,2024-07
O001464,C0035,SKU0011,28,69.82,2024-05-11,wholesale,1954.9599999999998,Luxury,23.93,1,Valentina Pérez,Mexico,Distributor,1284.9199999999998,2024-05
O000446,C0135,SKU0006,27,43.83,2024-05-21,export,1183.4099999999999,Gift Box,11.69,1,Fernando Gómez,France,Distributor,867.78,2024-05
O000855,C0109,SKU0046,15,71.16,2024-11-19,ecommerce,1067.3999999999999,Seasonal,13.79,1,Miguel Morales,Germany,Wholesale,860.55,2024-11
O001449,C0037,SKU0032,20,11.84,2024-12-09,export,236.8,Premium,6.89,1,Andrés Ramírez,Mexico,E-commerce,99.0,2024-12
O000042,C0190,SKU0027,16,58.77,2024-08-01,retail,940.32,Seasonal,16.9,1,Carlos Mendoza,Spain,Retail,669.9200000000001,2024-08
O000834,C0008,SKU0056,16,12.23,2024-08-12,retail,195.68,Seasonal,17.82,1,Diego Gómez,UK,Corporate,-89.44,2024-08
O000223,C0147,SKU0014,27,67.93,2024-08-04,wholesale,1834.1100000000001,Premium,10.9,1,Ana Silva,,Corporate,1539.8100000000002,2024-08
O000841,C0033,SKU0012,3,42.13,2024-03-21,retail,126.39000000000001,Standard,23.24,1,Daniela Castro,Ecuador,Retail,56.670000000000016,2024-03
O001394,C0009,SKU0031,30,15.85,2025-05-12,ecommerce,475.5,Standard,23.65,0,Miguel Sánchez,Canada,Wholesale,-233.99999999999997,2025-05
O000053,C0107,SKU0019,41,41.91,2024-11-28,export,1718.31,Luxury,15.19,1,Lucía Reyes,France,Wholesale,1095.52,2024-11
O000502,C0157,SKU0016,27,25.12,2024-01-01,export,678.24,Standard,21.82,1,Daniela Gómez,USA,,89.10000000000002,2024-01
O000114,C0078,SKU0021,38,18.31,2024-11-26,ecommerce,695.78,Luxury,6.94,1,Carlos Sánchez,Canada,,432.0599999999999,2024-11
O000049,C0161,SKU0026,5,47.18,2024-02-20,ecommerce,235.9,Standard,6.77,1,Ana Herrera,Chile,Corporate,202.04999999999998,2024-02
O000290,C0061,SKU0047,47,75.17,2025-06-27,export,3532.9900000000002,Luxury,14.98,0,Camila Ramírez,Chile,E-commerce,2828.93,2025-06
O000077,C0134,SKU0038,39,30.09,2024-04-19,wholesale,1173.51,Gift Box,23.87,1,Camila Castro,Netherlands,Corporate,242.57999999999996,2024-04
O000207,C0183,SKU0045,44,38.96,2024-05-09,wholesale,1714.24,Premium,16.02,0,Carlos Silva,Germany,Corporate,1009.36,2024-05
O000124,C0166,SKU0020,6,34.32,2024-02-04,retail,205.92000000000002,Gift Box,17.29,1,Andrés Torres,,Distributor,102.18,2024-02
O000974,C0080,SKU0057,24,19.92,2024-05-22,retail,478.08000000000004,Luxury,12.79,1,Ana Reyes,UK,Retail,171.12000000000006,2024-05
O001201,C0022,SKU0052,10,69.53,2024-08-20,wholesale,695.3,Standard,23.56,1,Diego Vargas,Spain,Distributor,459.7,2024-08
O001309,C0179,SKU0056,36,23.03,2025-06-28,wholesale,829.08,Seasonal,17.82,1,Valentina Vargas,Chile,Wholesale,187.56000000000003,2025-06
O000387,C0164,SKU0014,37,38.14,2024-12-08,retail,1411.18,Premium,10.9,1,Camila Mendoza,Germany,Corporate,1007.8800000000001,2024-12
O001153,C0017,SKU0005,39,79.63,2025-02-14,retail,3105.5699999999997,Standard,11.72,1,Carlos Pérez,Netherlands,Retail,2648.49,2025-02
O000633,C0005,SKU0038,25,18.98,2024-04-02,retail,474.5,Gift Box,23.87,1,Daniela Gómez,Germany,Distributor,-122.25000000000001,2024-04
O000776,C0096,SKU0051,21,65.1,2024-11-07,wholesale,1367.1,Premium,16.59,0,Jorge Mendoza,Canada,Distributor,1018.7099999999998,2024-11
O000890,C0102,SKU0040,43,24.21,2024-04-01,retail,1041.03,Standard,16.39,1,Miguel Silva,USA,Corporate,336.26,2024-04
O000900,C0050,SKU0013,28,45.36,2024-05-16,wholesale,1270.08,Luxury,14.1,1,Andrés Silva,France,Retail,875.28,2024-05
O000833,C0052,SKU0033,23,47.67,2024-04-13,ecommerce,1096.41,Standard,24.14,1,Sofía Torres,USA,Distributor,541.19,2024-04
O000684,C0122,SKU0026,38,52.05,2025-07-07,ecommerce,1977.8999999999999,Standard,6.77,1,Andrés Rojas,UK,Retail,1720.64,2025-07
O001370,C0143,SKU0050,44,27.54,2024-10-07,wholesale,1211.76,Standard,14.34,1,Andrés Herrera,Canada,E-commerce,580.8,2024-10
O000618,C0088,SKU0046,5,31.16,2024-08-29,ecommerce,155.8,Seasonal,13.79,1,Carlos Sánchez,Spain,Distributor,86.85000000000001,2024-08
O000686,C0188,SKU0042,16,55.09,2025-03-08,retail,881.44,Gift Box,16.94,1,Jorge Ortiz,Spain,Corporate,610.4000000000001,2025-03
O000870,C0089,SKU0042,18,55.48,2025-10-11,retail,998.64,Gift Box,16.94,1,Diego Sánchez,France,Distributor,693.7199999999998,2025-10
O000674,C0175,SKU0030,14,9.4,2024-07-12,ecommerce,131.6,Standard,5.77,1,Luis Sánchez,UK,Corporate,50.82000000000001,2024-07
O000750,C0115,SKU0026,33,42.29,2025-08-31,retail,1395.57,Standard,6.77,1,Jorge Flores,Netherlands,Wholesale,1172.1599999999999,2025-08
O001003,C0089,SKU0056,7,33.75,2024-06-09,wholesale,236.25,Seasonal,17.82,1,Diego Sánchez,France,Distributor,111.50999999999999,2024-06
O001073,C0034,SKU0016,47,55.56,2024-10-27,export,2611.32,Standard,21.82,1,Luis Gómez,Netherlands,E-commerce,1585.7800000000002,2024-10
O000409,C0053,SKU0031,27,66.34,2024-06-13,ecommerce,1791.18,Standard,23.65,0,Miguel Ramírez,Spain,Retail,1152.63,2024-06
O000630,C0100,SKU0026,8,71.87,2024-05-11,retail,574.96,Standard,6.77,1,Paula Castro,USA,Retail,520.8000000000001,2024-05
O001279,C0083,SKU0050,24,36.61,2024-03-21,ecommerce,878.64,Standard,14.34,1,Jorge Pérez,USA,E-commerce,534.48,2024-03
O000647,C0153,SKU0017,45,65.29,2024-03-10,wholesale,2938.05,Gift Box,17.7,1,Miguel Sánchez,Chile,Wholesale,2141.55,2024-03
O000140,C0116,SKU0031,34,51.12,2025-10-04,ecommerce,1738.08,Standard,23.65,0,María Mendoza,Netherlands,E-commerce,933.98,2025-10
O001119,C0185,SKU0007,22,29.86,2025-10-25,wholesale,656.92,Seasonal,10.88,1,María Vargas,Germany,Retail,417.55999999999995,2025-10
O000914,C0145,SKU0036,46,74.18,2024-09-15,retail,3412.28,,6.94,1,Paula Mendoza,Chile,Corporate,3093.0400000000004,2024-09
O000166,C0176,SKU0032,37,71.32,2025-01-19,wholesale,2638.8399999999997,Premium,6.89,1,Daniela Rojas,Germany,Retail,2383.91,2025-01
O001138,C0089,SKU0041,46,27.65,2025-04-09,ecommerce,1271.8999999999999,Standard,6.0,0,Diego Sánchez,France,Distributor,995.9,2025-04
O000813,C0108,SKU0024,15,17.05,2024-12-30,retail,255.75,Seasonal,18.59,1,Sofía Pérez,UK,Distributor,-23.099999999999987,2024-12
O000215,C0177,SKU0041,31,56.25,2025-10-31,export,1743.75,Standard,6.0,0,Jorge Torres,France,E-commerce,1557.75,2025-10
O000132,C0011,SKU0008,10,56.13,2025-03-22,wholesale,561.3000000000001,Gift Box,11.97,0,María Pérez,Netherlands,Wholesale,441.6,2025-03
O000315,C0159,SKU0017,7,53.33,2025-08-01,ecommerce,373.31,Gift Box,17.7,1,Paula Reyes,Netherlands,Retail,249.40999999999997,2025-08
O000139,C0185,SKU0048,11,77.49,2025-10-02,ecommerce,852.39,Gift Box,20.04,1,María Vargas,Germany,Retail,631.9499999999999,2025-10
O001192,C0154,SKU0028,15,79.78,2025-01-01,ecommerce,1196.7,Gift Box,6.0,1,Lucía Vargas,,Distributor,1106.7,2025-01
O000417,C0173,SKU0024,5,67.03,2024-08-16,retail,335.15,Seasonal,18.59,1,Fernando Pérez,France,Distributor,242.2,2024-08
O001030,C0195,SKU0057,16,63.68,2024-08-31,ecommerce,1018.88,Luxury,12.79,1,Luis Silva,Chile,E-commerce,814.24,2024-08
O000039,C0013,SKU0028,31,9.19,2025-09-18,export,284.89,Gift Box,6.0,1,Camila Herrera,France,E-commerce,98.88999999999999,2025-09
O000054,C0099,SKU0023,49,42.57,2025-09-22,ecommerce,2085.93,Standard,8.25,1,Miguel Ortiz,UK,Wholesale,1681.68,2025-09
O000707,C0135,SKU0060,13,15.37,2025-05-15,ecommerce,199.81,Gift Box,11.01,1,Fernando Gómez,France,Distributor,56.67999999999999,2025-05
O000137,C0021,SKU0060,10,21.66,2024-07-23,export,216.6,Gift Box,11.01,1,Paula Silva,Netherlands,Retail,106.5,2024-07
O001375,C0109,SKU0040,36,25.13,2025-05-09,ecommerce,904.68,Standard,16.39,1,Miguel Morales,Germany,Wholesale,314.63999999999993,2025-05
O000794,C0146,SKU0005,19,73.51,2025-06-05,export,1396.69,Standard,11.72,1,Andrés Ortiz,Mexico,Wholesale,1174.0100000000002,2025-06
O000036,C0009,SKU0003,32,68.31,2024-02-24,wholesale,2185.92,Seasonal,12.75,0,Miguel Sánchez,Canada,Wholesale,1777.92,2024-02
O000026,C0171,SKU0054,40,47.12,2025-09-01,retail,1884.8,Standard,6.46,1,Daniela Flores,USA,Wholesale,1626.3999999999999,2025-09
O000658,C0114,SKU0005,48,26.0,2025-03-29,export,1248.0,Standard,11.72,1,Jorge Herrera,Germany,Wholesale,685.4399999999999,2025-03
O000450,C0046,SKU0056,14,21.74,2024-03-18,retail,304.35999999999996,Seasonal,17.82,1,Fernando Reyes,Chile,Retail,54.879999999999974,2024-03
O000579,C0142,SKU0054,19,54.59,2025-02-28,ecommerce,1037.21,Standard,6.46,1,Lucía Silva,Canada,Wholesale,914.47,2025-02
O000303,C0001,SKU0046,27,55.02,2024-03-18,wholesale,1485.5400000000002,Seasonal,13.79,1,Diego Vargas,Ecuador,Wholesale,1113.21,2024-03
O001413,C0061,SKU0057,46,49.2,2024-07-10,retail,2263.2000000000003,Luxury,12.79,1,Camila Ramírez,Chile,E-commerce,1674.8600000000001,2024-07
O001466,C0044,SKU0045,22,33.99,2025-11-09,wholesale,747.7800000000001,Premium,16.02,0,Sofía Ortiz,Spain,E-commerce,395.34000000000003,2025-11
O001328,C0089,SKU0024,26,59.45,2024-02-10,ecommerce,1545.7,Seasonal,18.59,1,Diego Sánchez,France,Distributor,1062.36,2024-02
O001053,C0106,SKU0060,16,27.79,2026-01-22,wholesale,444.64,Gift Box,11.01,1,Fernando Torres,France,Retail,268.48,2026-01
O001185,C0029,SKU0037,10,17.53,2024-01-16,wholesale,175.3,Gift Box,20.7,0,María Pérez,Netherlands,Distributor,-31.69999999999998,2024-01
O000778,C0173,SKU0015,45,79.87,2025-04-03,retail,3594.15,Standard,15.24,1,Fernando Pérez,France,Distributor,2908.3500000000004,2025-04
O001211,C0062,SKU0057,44,34.9,2024-08-09,ecommerce,1535.6,Luxury,12.79,1,Miguel Mendoza,France,Retail,972.8399999999999,2024-08
O000245,C0193,SKU0005,41,60.18,2025-09-17,ecommerce,2467.38,Standard,11.72,1,Camila Sánchez,UK,Wholesale,1986.8600000000001,2025-09
O000104,C0070,SKU0059,42,70.6,2024-04-17,retail,2965.2,Luxury,18.1,1,Andrés Reyes,Germany,Distributor,2204.9999999999995,2024-04
O000277,C0073,SKU0018,10,53.41,2024-12-04,wholesale,534.0999999999999,Luxury,20.89,0,Jorge Castro,Germany,Retail,325.19999999999993,2024-12
O000394,C0196,SKU0056,1,79.06,2025-02-16,ecommerce,79.06,Seasonal,17.82,1,Ana Vargas,Ecuador,Corporate,61.24,2025-02
O000111,C0101,SKU0033,27,23.84,2025-09-28,retail,643.68,Standard,24.14,1,Daniela Ortiz,Mexico,Wholesale,-8.10000000000002,2025-09
O000589,C0117,SKU0043,45,27.74,2024-04-23,wholesale,1248.3,Standard,7.6,1,Lucía Torres,Ecuador,E-commerce,906.3000000000001,2024-04
O000160,C0002,SKU0017,3,30.27,2025-01-02,wholesale,90.81,Gift Box,17.7,1,Andrés Castro,France,Corporate,37.71,2025-01
O000971,C0151,SKU0010,15,77.79,2025-02-06,ecommerce,1166.8500000000001,Seasonal,10.23,1,Fernando Mendoza,Mexico,Distributor,1013.4000000000001,2025-02
O000748,C0001,SKU0016,8,64.38,2025-10-21,retail,515.04,Standard,21.82,1,Diego Vargas,Ecuador,Wholesale,340.47999999999996,2025-10
O001172,C0185,SKU0008,25,49.71,2025-04-26,export,1242.75,Gift Box,11.97,0,María Vargas,Germany,Retail,943.5,2025-04
O001105,C0023,SKU0054,1,21.09,2025-11-07,wholesale,21.09,Standard,6.46,1,Luis Sánchez,USA,E-commerce,14.629999999999999,2025-11
O000661,C0129,SKU0045,27,42.13,2024-09-18,wholesale,1137.51,Premium,16.02,0,Lucía Ortiz,Netherlands,Retail,704.97,2024-09
O001154,C0124,SKU0060,16,74.12,2024-10-31,retail,1185.92,Gift Box,11.01,1,Carlos Castro,Germany,Corporate,1009.7600000000001,2024-10
O000340,C0169,SKU0024,27,37.79,2024-05-22,ecommerce,1020.3299999999999,Seasonal,18.59,1,Ana Silva,Spain,,518.4,2024-05
O000330,C0019,SKU0017,3,46.76,2024-08-15,export,140.28,Gift Box,17.7,1,Andrés Pérez,Mexico,Distributor,87.17999999999999,2024-08
O000134,C0190,SKU0004,9,71.73,2025-01-10,wholesale,645.57,Seasonal,8.88,1,Carlos Mendoza,Spain,Retail,565.65,2025-01
O000638,C0123,SKU0005,22,60.64,2024-01-13,wholesale,1334.08,Standard,11.72,1,Lucía Vargas,UK,E-commerce,1076.24,2024-01
O000168,C0075,SKU0059,23,23.31,2025-11-24,export,536.13,Luxury,18.1,1,Luis Ramírez,UK,Distributor,119.82999999999994,2025-11
O001388,C0096,SKU0015,17,18.78,2024-10-30,retail,319.26,Standard,15.24,1,Jorge Mendoza,Canada,Distributor,60.180000000000014,2024-10
O000928,C0019,SKU0037,1,29.96,2025-08-15,wholesale,29.96,Gift Box,20.7,0,Andrés Pérez,Mexico,Distributor,9.260000000000002,2025-08
O000861,C0121,SKU0051,28,11.74,2024-11-02,ecommerce,328.72,Premium,16.59,0,Fernando Gómez,,Wholesale,-135.79999999999998,2024-11
O001021,C0168,SKU0030,47,16.79,2024-11-26,retail,789.13,Standard,5.77,1,Jorge Castro,USA,Wholesale,517.9399999999999,2024-11
O001473,C0020,SKU0032,15,8.67,2024-12-27,export,130.05,Premium,6.89,1,Luis Vargas,Germany,Corporate,26.700000000000003,2024-12
O000025,C0040,SKU0022,20,20.4,2024-07-23,wholesale,408.0,Gift Box,19.43,1,Carlos Ortiz,UK,E-commerce,19.399999999999977,2024-07
O000807,C0048,SKU0059,2,57.54,2024-09-18,wholesale,115.08,Luxury,18.1,1,Carlos Gómez,Mexico,Distributor,78.88,2024-09
O001404,C0165,SKU0053,44,23.9,2025-10-27,retail,1051.6,Gift Box,6.51,1,Daniela Ortiz,Germany,,765.1600000000001,2025-10
O000444,C0131,SKU0056,13,32.67,2025-08-23,retail,424.71000000000004,Seasonal,17.82,1,Andrés Silva,Netherlands,Distributor,193.05,2025-08
O000151,C0068,SKU0059,13,20.71,2025-07-06,export,269.23,Luxury,18.1,1,Andrés Silva,Spain,Wholesale,33.92999999999999,2025-07
O001301,C0036,SKU0018,32,76.79,2025-11-21,export,2457.28,Luxury,20.89,0,Ana Castro,Ecuador,E-commerce,1788.8000000000002,2025-11
O000095,C0077,SKU0055,27,42.86,2025-12-02,wholesale,1157.22,Premium,5.84,1,Daniela Torres,Spain,Distributor,999.5399999999998,2025-12
O001346,C0041,SKU0049,12,16.85,2025-10-17,ecommerce,202.20000000000002,Luxury,20.78,1,Ana Reyes,USA,Retail,-47.16,2025-10
O000218,C0168,SKU0008,22,70.47,2025-08-03,wholesale,1550.34,Gift Box,11.97,0,Jorge Castro,USA,Wholesale,1287.0,2025-08
O000382,C0032,SKU0009,44,79.93,2024-12-11,retail,3516.92,Seasonal,18.4,1,Lucía Rojas,Canada,Corporate,2707.32,2024-12
O001048,C0198,SKU0009,10,11.5,2025-05-31,wholesale,115.0,Seasonal,18.4,1,Diego Castro,USA,Retail,-68.99999999999999,2025-05
O000781,C0148,SKU0035,34,70.1,2025-01-19,wholesale,2383.3999999999996,Luxury,16.47,1,Valentina Sánchez,Canada,Corporate,1823.4199999999998,2025-01
O000901,C0155,SKU0042,24,55.04,2025-05-10,retail,1320.96,Gift Box,16.94,1,Valentina Vargas,Germany,Corporate,914.3999999999999,2025-05
O001427,C0039,SKU0031,15,37.37,2025-12-10,retail,560.55,Standard,23.65,0,Daniela Sánchez,Canada,Wholesale,205.79999999999998,2025-12
O000865,C0032,SKU0056,17,30.6,2024-03-03,wholesale,520.2,Seasonal,17.82,1,Lucía Rojas,Canada,Corporate,217.26000000000002,2024-03
O000293,C0078,SKU0045,35,74.81,2024-01-07,ecommerce,2618.35,Premium,16.02,0,Carlos Sánchez,Canada,,2057.65,2024-01
O000713,C0196,SKU0019,8,62.08,2024-10-01,wholesale,496.64,Luxury,15.19,1,Ana Vargas,Ecuador,Corporate,375.12,2024-10
O000101,C0074,SKU0017,11,14.25,2025-09-02,wholesale,156.75,Gift Box,17.7,1,Sofía Sánchez,USA,Corporate,-37.94999999999999,2025-09
O001050,C0015,SKU0014,38,79.26,2025-10-06,retail,3011.88,Premium,10.9,1,Luis Silva,France,E-commerce,2597.68,2025-10
O000784,C0197,SKU0003,36,37.14,2024-05-29,retail,1337.04,Seasonal,12.75,0,Paula Mendoza,Spain,Retail,878.04,2024-05
O001198,C0114,SKU0054,41,41.96,2025-05-06,retail,1720.3600000000001,Standard,6.46,1,Jorge Herrera,Germany,Wholesale,1455.5,2025-05
O000490,C0094,SKU0020,27,49.85,2024-08-18,wholesale,1345.95,Gift Box,17.29,1,Miguel Rojas,Spain,Wholesale,879.1200000000001,2024-08
O000701,C0154,SKU0057,20,68.18,2024-11-22,export,1363.6000000000001,Luxury,12.79,1,Lucía Vargas,,Distributor,1107.8000000000002,2024-11
O001148,C0153,SKU0003,37,22.45,2024-10-31,ecommerce,830.65,Seasonal,12.75,0,Miguel Sánchez,Chile,Wholesale,358.9,2024-10
O000751,C0073,SKU0004,40,44.63,2025-01-18,export,1785.2,Seasonal,8.88,1,Jorge Castro,Germany,Retail,1430.0,2025-01
O000963,C0122,SKU0016,10,32.07,2024-01-02,retail,320.7,Standard,21.82,1,Andrés Rojas,UK,Retail,102.5,2024-01
O001013,C0025,SKU0041,15,36.62,2024-08-01,wholesale,549.3,Standard,6.0,0,Luis Rojas,France,E-commerce,459.29999999999995,2024-08
O000243,C0117,SKU0021,21,78.2,2024-04-27,retail,1642.2,Luxury,6.94,1,Lucía Torres,Ecuador,E-commerce,1496.46,2024-04
